Kp,Kd,MaxDeviation_mrad
28,150,0.21215537279850594
28,160,0.20588119083519985
28,170,0.13370082896568825
28,180,0.30425164136049787
28,190,0.24316272394475646
28,200,0.25048491401391537
28,210,0.08812505010447058
28,220,0.4552057336173476
28,230,0.23011119995164364
28,240,0.5283058958518438
28,250,0.1907489821588726
28,260,0.6895471157006838
28,270,1.4465827587299973
28,280,2.5704936724206817
28,290,0.248472813889844
28,300,0.13340005209272476
28,310,0.06298216826805536
28,320,0.08577056284631013
28,330,0.07202178113452362
28,340,0.07722946357313631
28,350,0.07246691300544228
28,360,0.053033228627263895
28,370,0.04853747529853791
28,380,0.07774717495667716
28,390,0.14438147137552093
28,400,0.1773844759904719
28,410,0.7406294427516613
28,420,0.18168491526626696
28,430,0.11326483674700683
28,440,0.05520689463667239
28,450,0.04987215059948369
28,460,0.0488559601841132
28,470,0.03698706983823463
28,480,0.034709742551264355
28,490,0.03259504397323809
28,500,0.03152833581410164
28,510,0.029329048433890392
28,520,0.02936999868552448
28,530,0.02752775912195915
28,540,0.025950624296555702
28,550,0.025485345401587978
28,560,0.02448528979304143
28,570,0.02379702892874036
28,580,0.02346299629518711
28,590,0.022694150385138556
28,600,0.02182248176119117
28,610,0.021528398346681854
28,620,0.020991152993588003
28,630,0.020288473200569257
28,640,0.020208467585103307
28,650,0.019374853741371822
28,660,0.018876264721967573
28,670,0.01862918793937851
28,680,0.01842070122126671
28,690,0.017953539739323787
28,700,0.01767364537386129
28,710,0.017390964360153305
28,720,0.01717495353181775
28,730,0.016710133773134572
28,740,0.016525599797478918
28,750,0.016315663732058283
28,760,0.015840454488436073
28,770,0.01553643156171347
28,780,0.01552445520314194
28,790,0.01508350987844409
28,800,0.014894298999035271
28,810,0.01471163151456345
28,820,0.014473663043634843
28,830,0.014373813850276917
28,840,0.014118605337731793
28,850,0.013938370695854019
28,860,0.013696108179805933
28,870,0.013530994902311022
28,880,0.013363676116817658
28,890,0.01324771973454375
28,900,0.013005844875513262
28,910,0.012765314818530271
28,920,0.012714326531160225
28,930,0.01257717425673377
28,940,0.012301400518888173
28,950,0.01230619571490621
28,960,0.0121123196872297
28,970,0.011938330068517189
28,980,0.01179135424855815
28,990,0.011654828315332821
29,10,1.6363644205837913
29,20,0.49706843915087173
29,30,0.4102568023469644
29,40,0.47855232071691844
29,50,1.3563417198882988
29,60,2.1974639972333065
29,70,1.2976693036133025
29,80,0.35010778102062545
29,90,1.9390987739784649
29,100,0.8932647382904335
29,110,0.6493139806913462
29,120,0.4418980599756317
29,130,0.21653122904075062
29,140,0.11604692209210565
29,150,0.17306431124985977
29,160,0.1224500624146252
29,170,0.782934115304279
29,180,0.19977736859289053
29,190,0.756166252768864
29,200,0.24865026986464756
29,210,0.11700106784151565
29,220,0.18180434009895663
29,230,0.5485674948304542
29,240,0.5414092492530553
29,250,0.27345611725948515
29,260,0.17988094672105603
29,270,3.5119364528162222
29,280,0.7106365599804931
29,290,0.34240176350852636
29,300,0.11003397780662283
29,310,0.09125733567305616
29,320,0.09146783321467566
29,330,0.08036590225568574
29,340,0.06629961758508607
29,350,0.08008666662240316
29,360,0.06459087595800383
29,370,0.044284504674863
29,380,0.048165492634311136
29,390,0.10418062598294142
29,400,0.26569852160562846
29,410,0.4706524975164328
29,420,0.22329176131385964
29,430,0.13944325822379255
29,440,0.10881117624628178
29,450,0.05619666917511257
29,460,0.04714756853418933
29,470,0.04216458637262832
29,480,0.03807608928596551
29,490,0.03429481727890149
29,500,0.03232759714455469
29,510,0.030018024686384592
29,520,0.02855003303325887
29,530,0.027621601271565766
29,540,0.02695640255412357
29,550,0.02580087027759248
29,560,0.02512210476846022
29,570,0.024315179747880222
29,580,0.02342038024050197
29,590,0.022676830202073006
29,600,0.021975592023437684
29,610,0.02159796214762366
29,620,0.02094014364573127
29,630,0.02062196663032978
29,640,0.020032947644743615
29,650,0.019903472323612448
29,660,0.019351006368406587
29,670,0.018923683430038807
29,680,0.01853173455534929
29,690,0.01810155720427531
29,700,0.01749557936303603
29,710,0.0175497748919895
29,720,0.016932869570496223
29,730,0.01681221824867407
29,740,0.016642901644381425
29,750,0.016055139500537052
29,760,0.01584473358273719
29,770,0.015850511212001095
29,780,0.015573740220098387
29,790,0.015189542692084501
29,800,0.014738825674154299
29,810,0.014794840834220224
29,820,0.014637954632856776
29,830,0.014409703253726036
29,840,0.014195917763970556
29,850,0.014043496332938332
29,860,0.013760693351905218
29,870,0.013557326735913477
29,880,0.013439922418534422
29,890,0.013268098081553603
29,900,0.012977558912830034
29,910,0.012855580990622784
29,920,0.012710576366536941
29,930,0.012622933600603403
29,940,0.012416296414130557
29,950,0.012225794149944846
29,960,0.012166036050587081
29,970,0.011960060364302194
29,980,0.0118241486224413
29,990,0.011705921286964127
30,10,1.582902864628366
30,20,0.49897233527584905
30,30,0.4035095814347578
30,40,0.38607456946326835
30,50,0.8525172504845191
30,60,2.9811508399992803
30,70,1.2469296327473067
30,80,1.9088243444329578
30,90,9.616976474953187
30,100,0.48058620195412516
30,110,0.6247694176497731
30,120,0.3374806374623063
30,130,0.6054192962112737
30,140,0.13951055937777568
30,150,3.3952266142156518
30,160,0.5173678177121666
30,170,0.18386309520845856
30,180,0.22066699169864812
30,190,0.2667866661054674
30,200,0.5923170333634875
30,210,0.14828521145116014
30,220,0.21364392843903346
30,230,0.4131958633568633
30,240,0.46626016447515184
30,250,0.24830455329638568
30,260,0.40598926585833084
30,270,0.4975912812454908
30,280,0.9995879942330532
30,290,2.4649955152802328
30,300,0.20489156865632907
30,310,0.11213566206080827
30,320,0.07056771938174222
30,330,0.07539643799692186
30,340,0.06795348257782052
30,350,0.07943224610151844
30,360,0.07420284912340591
30,370,0.06537248754256986
30,380,0.0515329954042798
30,390,0.05135702140313114
30,400,0.13750104883936132
30,410,0.48951478516379154
30,420,0.3779453976990865
30,430,0.16292343913715257
30,440,0.13880745768179992
30,450,0.07217175409657273
30,460,0.10695530239868134
30,470,0.05423496927781102
30,480,0.04139125445501435
30,490,0.03495939806885673
30,500,0.033231489538376735
30,510,0.030942769076780507
30,520,0.028735948390590238
30,530,0.027929955593308797
30,540,0.026827216729863324
30,550,0.02638957098799466
30,560,0.025549728876805844
30,570,0.024789264541524858
30,580,0.02369069759211584
30,590,0.02278052979143297
30,600,0.022516138117323337
30,610,0.021623689613115005
30,620,0.02109552975593232
30,630,0.02082105418033109
30,640,0.02039885578031253
30,650,0.01985578183560932
30,660,0.019450314601154872
30,670,0.01899728225573938
30,680,0.01868861544984668
30,690,0.018063695939929403
30,700,0.017769516641452654
30,710,0.01753236757728871
30,720,0.017292996039586228
30,730,0.016910950488391308
30,740,0.01662854514705714
30,750,0.01633196965133976
30,760,0.016135503386083272
30,770,0.01582882636941285
30,780,0.015546333304250481
30,790,0.015185772627823724
30,800,0.015100238606624572
30,810,0.014821304369583288
30,820,0.014608300110019456
30,830,0.01439635813227369
30,840,0.0142305245525165
30,850,0.014056414488372582
30,860,0.013680399240989516
30,870,0.013579405961472446
30,880,0.013473651568451928
30,890,0.013232870764490201
30,900,0.013143711401486513
30,910,0.012955564184125024
30,920,0.012746735940538656
30,930,0.012516646487492622
30,940,0.012447776584600945
30,950,0.01231777702681569
30,960,0.012101281858356572
30,970,0.012064272937095666
30,980,0.011864274776840489
30,990,0.01173844034729754
31,10,1.5932573640540237
31,20,0.5185305320589695
31,30,0.41085615499625305
31,40,0.39580060894106595
31,50,0.7677922625255462
31,60,2.8758549033991443
31,70,1.6161586496150626
31,80,3.6641411430669013
31,90,1.4369510684197895
31,100,2.7468360386464497
31,110,0.4445789053502125
31,120,0.8373496249771684
31,130,0.7550517373968724
31,140,0.6468605518969994
31,150,0.14004712330439872
31,160,0.157088931207916
31,170,0.24392936581119073
31,180,0.20683452411418557
31,190,0.2168426141844204
31,200,0.7433668855187925
31,210,0.2511428807707716
31,220,0.5181846043864624
31,230,0.5676378164531926
31,240,0.28028024074711055
31,250,0.2599311652540237
31,260,0.3251409461373367
31,270,0.2500056986256549
31,280,2.1717738058439906
31,290,1.8083032832468815
31,300,0.4341546755677328
31,310,0.13621427353083249
31,320,0.08058379534237048
31,330,0.08167213495879899
31,340,0.07761678743989364
31,350,0.06350709839919588
31,360,0.09548727519792521
31,370,0.054897251101415634
31,380,0.05131369993893742
31,390,0.05165211186408669
31,400,0.07544017900085187
31,410,0.13256416399087811
31,420,0.16669622934095685
31,430,2.134725385932512
31,440,0.12288520569203598
31,450,0.09702378864906436
31,460,0.05891065441887555
31,470,0.051454507367765245
31,480,0.04927264807030873
31,490,0.039507109859115985
31,500,0.034462775682087
31,510,0.03222981520689672
31,520,0.030154013253902434
31,530,0.028777007489377837
31,540,0.02845562396558421
31,550,0.02708963917008589
31,560,0.02587211657445465
31,570,0.02445808125539628
31,580,0.024159965547498885
31,590,0.023555852902479302
31,600,0.022781216915568336
31,610,0.021805367785177054
31,620,0.02125696000909727
31,630,0.02117111523869397
31,640,0.020301897364127797
31,650,0.019741599711409208
31,660,0.019221531903923506
31,670,0.01901805999393602
31,680,0.01871213531279281
31,690,0.018477094461566423
31,700,0.017968035814774908
31,710,0.01774228395667876
31,720,0.01727275983798293
31,730,0.01697343823581221
31,740,0.016595458136592356
31,750,0.01659726974789777
31,760,0.0159297616288967
31,770,0.015923497043601742
31,780,0.015574480350277753
31,790,0.015445889239629196
31,800,0.015040800541932242
31,810,0.01503259558521819
31,820,0.01474998590644816
31,830,0.014367714118890262
31,840,0.014123165702262241
31,850,0.014012518366079973
31,860,0.013892874356713492
31,870,0.013737355898157944
31,880,0.01352437240154103
31,890,0.013347212163283828
31,900,0.013217046840985347
31,910,0.012929295263641727
31,920,0.012753242515373131
31,930,0.012571929440596818
31,940,0.012568332158124917
31,950,0.012239642300126974
31,960,0.012205255271569015
31,970,0.012037620675364735
31,980,0.011866004995475521
31,990,0.011780200683375597
32,10,1.5848543273043747
32,20,0.4795960418118028
32,30,0.3871987081425221
32,40,0.40093735939450426
32,50,0.7395621786541184
32,60,2.626976362114064
32,70,0.60197831384734
32,80,0.6536096915468192
32,90,0.7566002015355622
32,100,0.9823046354151543
32,110,0.8283186297766143
32,120,0.6188714541348617
32,130,0.9646880993186002
32,140,0.1775293439534309
32,150,0.13842980179745723
32,160,0.16007282892083197
32,170,0.16047288648568525
32,180,0.7157086984816985
32,190,0.29390665701978236
32,200,0.2590507471911252
32,210,0.22517071668537447
32,220,0.11378032691933271
32,230,0.2803414462007048
32,240,1.2887027688748276
32,250,0.16706781869457732
32,260,1.3492195368041138
32,270,0.5108962193087763
32,280,2.2539890557555786
32,290,2.935474200395305
32,300,0.9139403168623161
32,310,0.1650074774561805
32,320,0.1125711222900172
32,330,0.06426007440119008
32,340,0.08215998260996393
32,350,0.06845535284227822
32,360,0.0776987995654288
32,370,0.05281802220702403
32,380,0.053350164244125864
32,390,0.04463299367496454
32,400,0.04529248623530435
32,410,0.0551105503845406
32,420,0.2610004132135302
32,430,0.22587930593509498
32,440,0.5089042300765456
32,450,0.112739341608048
32,460,0.31752521299566183
32,470,0.10001929573844048
32,480,0.06338290637009081
32,490,0.042007676462674226
32,500,0.03809516203823193
32,510,0.033143085518272386
32,520,0.031150057552054022
32,530,0.0292994577648642
32,540,0.028075246289560596
32,550,0.027225195911029232
32,560,0.025820899618445026
32,570,0.025154258563642173
32,580,0.02404909136011213
32,590,0.02383878895395597
32,600,0.023131562312261877
32,610,0.022535151586566826
32,620,0.02155408763160338
32,630,0.02120417851125822
32,640,0.02055898271979828
32,650,0.02021945467300945
32,660,0.01987889922272501
32,670,0.01933438136036969
32,680,0.01884751814573704
32,690,0.01859323279318481
32,700,0.01809270062036461
32,710,0.017794696102413354
32,720,0.017524936650747946
32,730,0.017011618436146847
32,740,0.01672195817103983
32,750,0.016441108114939595
32,760,0.01630850795919514
32,770,0.016006943070578927
32,780,0.015718202321934882
32,790,0.015372226105814235
32,800,0.015243510405937855
32,810,0.0148876330809955
32,820,0.014795030789827024
32,830,0.014613102867322425
32,840,0.014321348206891571
32,850,0.014118224643144828
32,860,0.013951661911537627
32,870,0.013812381327582557
32,880,0.013615921022669397
32,890,0.013452087098242416
32,900,0.01312824741894758
32,910,0.012926690867498536
32,920,0.012789921544076321
32,930,0.012625117142839315
32,940,0.012498673607197475
32,950,0.012327030344927437
32,960,0.012185622647375993
32,970,0.01205860638342493
32,980,0.011884583301480234
32,990,0.011743757323712245
33,10,1.5417163057891425
33,20,0.4890649305770989
33,30,0.3787183542338646
33,40,0.3693456187559008
33,50,0.5956043772572528
33,60,1.0655048015761892
33,70,1.5600752854389999
33,80,0.4366925021552781
33,90,3.3775915907048315
33,100,1.0434496157580853
33,110,0.7395664282923153
33,120,0.30100337362481966
33,130,0.23457185047792706
33,140,0.18029350868076222
33,150,0.40777405067604633
33,160,0.1419218674021394
33,170,0.1628111315850056
33,180,0.16141484294762698
33,190,0.22429225640419048
33,200,0.23171892403617278
33,210,0.3968723443019684
33,220,0.19952723941285555
33,230,0.2024435723797513
33,240,0.34107772305880246
33,250,0.19745283024819038
33,260,0.3619109449850555
33,270,0.2811256194759082
33,280,0.27716901757401935
33,290,1.7006758171311809
33,300,0.7000551986209302
33,310,0.31502031949415255
33,320,0.0491323876437022
33,330,0.08671431914386574
33,340,0.07831613516451341
33,350,0.07634705234149664
33,360,0.06319155834089152
33,370,0.09627695983915885
33,380,0.06358718608390213
33,390,0.05000894252438215
33,400,0.03592311698619177
33,410,0.06824282879414056
33,420,0.11141083765187076
33,430,0.13419519119040046
33,440,0.44543228558646675
33,450,0.1493714404672275
33,460,0.10228393698064053
33,470,0.06132226933863727
33,480,0.07920453309706588
33,490,0.04973636167693307
33,500,0.04111169925824498
33,510,0.03661549361222427
33,520,0.03242541965775558
33,530,0.031462571354445856
33,540,0.029210146601954534
33,550,0.02744145225008765
33,560,0.027258670370677862
33,570,0.025227161307039836
33,580,0.025421499964206618
33,590,0.02385423078710147
33,600,0.02303434683836869
33,610,0.022619267478596328
33,620,0.022145596220823904
33,630,0.02134565099609631
33,640,0.02066938555422837
33,650,0.020127722641705148
33,660,0.019956830817235982
33,670,0.019412873822233223
33,680,0.019177129404468474
33,690,0.018653921271649665
33,700,0.018283526218354496
33,710,0.017730313688346655
33,720,0.017466496402551712
33,730,0.017387428845161423
33,740,0.016838965879895085
33,750,0.016367174435316656
33,760,0.01624350529771945
33,770,0.016103011200918615
33,780,0.01584592314873845
33,790,0.015402110888018683
33,800,0.01524256542584368
33,810,0.015042399366116399
33,820,0.01476360527430387
33,830,0.014462192047481892
33,840,0.014356759017175591
33,850,0.014043835841803798
33,860,0.014054787631501142
33,870,0.013813246726446238
33,880,0.01353939465609244
33,890,0.013322940291438101
33,900,0.013203223037105971
33,910,0.012962705418395615
33,920,0.01277022921808424
33,930,0.012686416853924243
33,940,0.012631607701152348
33,950,0.012430492422055295
33,960,0.012250668975255508
33,970,0.012048628309280218
33,980,0.011955686475495497
33,990,0.011834072192407064
34,10,1.561364015317257
34,20,0.5097965521552172
34,30,0.37796261778977325
34,40,0.32493279950496223
34,50,0.6794991693328534
34,60,2.417611728898983
34,70,3.6581941981417287
34,80,0.7496079900051189
34,90,1.5754642787988438
34,100,0.7707959398419728
34,110,0.4896602750257273
34,120,0.6374740164520887
34,130,0.705791683835777
34,140,0.27344582991339905
34,150,0.767041083317821
34,160,0.13631398644875503
34,170,0.15558614960431427
34,180,0.24176977717660364
34,190,0.19486260091472474
34,200,0.8502598599945399
34,210,0.3221134245130486
34,220,0.5072301492852205
34,230,0.10486194781567093
34,240,0.2968823313445057
34,250,0.169334345353489
34,260,0.2774899989503865
34,270,0.9512508622133709
34,280,0.38362528644064753
34,290,2.128943301035413
34,300,0.7479771891405473
34,310,2.7540453395455966
34,320,0.11783379821928008
34,330,0.11506596585331152
34,340,0.07930211694739953
34,350,0.06757284426850418
34,360,0.057429575563094915
34,370,0.05542628935106819
34,380,0.07675268608497987
34,390,0.05469451687512006
34,400,0.041445985631050064
34,410,0.043269072072860126
34,420,0.046513734972997156
34,430,0.24803726952438154
34,440,0.26627799788414563
34,450,0.8430582216698568
34,460,0.36501894677987146
34,470,0.1035662928834391
34,480,0.0796989423124117
34,490,0.054068833780895886
34,500,0.04426982783467537
34,510,0.03845544100999909
34,520,0.03492387386838658
34,530,0.03162559837743828
34,540,0.02933738654453677
34,550,0.028976821868420544
34,560,0.0268368734790414
34,570,0.02609073550896568
34,580,0.02536619471271706
34,590,0.024440257639479768
34,600,0.023636747002675484
34,610,0.022513050208061713
34,620,0.021944263491224802
34,630,0.021865399106868466
34,640,0.021057492339160433
34,650,0.02052555721299143
34,660,0.020127126263869144
34,670,0.019290157266427244
34,680,0.01930574779018812
34,690,0.018843460227957465
34,700,0.018174611806531793
34,710,0.018006927184677224
34,720,0.017472003618124177
34,730,0.017263688882884765
34,740,0.016924518106087305
34,750,0.016644729787795853
34,760,0.016118764782468986
34,770,0.016115925600246328
34,780,0.015885934215864594
34,790,0.01560800419708741
34,800,0.015480922276545073
34,810,0.014989804532739015
34,820,0.014827313465026748
34,830,0.014668322561028901
34,840,0.014498242774330095
34,850,0.014221881452947116
34,860,0.013943952639206003
34,870,0.013739834248127636
34,880,0.013620191284147154
34,890,0.013365603996895459
34,900,0.013165162384254359
34,910,0.013114856810325648
34,920,0.012876091810110069
34,930,0.012757823636633248
34,940,0.012536720237932286
34,950,0.012518582520160138
34,960,0.012220321592426586
34,970,0.012019814870534162
34,980,0.01204280621613929
34,990,0.011749520490988985
35,10,1.5116356987393553
35,20,0.46677379841142397
35,30,0.37437963534436847
35,40,0.3359638429158984
35,50,0.6035611067498614
35,60,1.0874842165442544
35,70,2.4039024235991135
35,80,0.9596786450503103
35,90,0.43135704616714676
35,100,0.6764251741353533
35,110,0.8074717976089829
35,120,0.5572138877409927
35,130,0.3141128343786548
35,140,0.2526806018559036
35,150,0.19801340020553226
35,160,0.43457135948266057
35,170,0.14408690377631928
35,180,0.2993877392736266
35,190,0.2816782165213638
35,200,0.3408551519559211
35,210,0.28534180201988946
35,220,0.42357291964645327
35,230,0.15631967282292436
35,240,0.17875950813639463
35,250,0.3250949998467867
35,260,0.47278965225405756
35,270,0.39960851061682234
35,280,0.46842363797150455
35,290,0.6933786464529135
35,300,1.8788108068430454
35,310,1.2347116839990235
35,320,0.39013682082700285
35,330,0.1015550080643024
35,340,0.08661950510591154
35,350,0.08563040121822851
35,360,0.0718082454360669
35,370,0.06523679658299031
35,380,0.10828887206049131
35,390,0.06335363723408705
35,400,0.05923809845587158
35,410,0.048449443179610086
35,420,0.04468309380867286
35,430,0.06727986833077182
35,440,0.1837140874326737
35,450,0.25856834216320124
35,460,0.6908266896281656
35,470,0.2655810239209355
35,480,0.08570862056345163
35,490,0.12334944934444536
35,500,0.05170449265667898
35,510,0.042796922176790986
35,520,0.035445480195850365
35,530,0.03286370716359954
35,540,0.029978898648197472
35,550,0.0292121934721834
35,560,0.02707741525220797
35,570,0.026602193357483372
35,580,0.025631446137985847
35,590,0.02468782425957272
35,600,0.023746871890217847
35,610,0.022667072396398424
35,620,0.022253892966839217
35,630,0.021871115839733335
35,640,0.020885759010269567
35,650,0.020775264970573915
35,660,0.020375454299448315
35,670,0.019563794889876363
35,680,0.019106552785475017
35,690,0.018981219619962353
35,700,0.018511504612739316
35,710,0.017838697659033897
35,720,0.017868612298244102
35,730,0.017342185971713775
35,740,0.016957737381417815
35,750,0.016890687409176763
35,760,0.01653634441245444
35,770,0.01616441770480037
35,780,0.015922827851788668
35,790,0.015645473551373357
35,800,0.015273561676298897
35,810,0.015173752139219232
35,820,0.01492449357876069
35,830,0.014740834985538243
35,840,0.014464230326360905
35,850,0.014197781903035889
35,860,0.01406150644456261
35,870,0.013928862052647872
35,880,0.013655630832776211
35,890,0.013514464234476442
35,900,0.013252303042499136
35,910,0.0132236540659747
35,920,0.01276552929341257
35,930,0.012812679101470437
35,940,0.012674847251759047
35,950,0.012506478918039576
35,960,0.012310807589344108
35,970,0.012170976335212913
35,980,0.011912739712016673
35,990,0.011913414168063241
36,10,1.5096273775692115
36,20,0.4629977424057685
36,30,0.36699126876893473
36,40,0.3219690477416215
36,50,0.4543803500691723
36,60,3.288067716994414
36,70,2.708248849339956
36,80,0.9927577355939299
36,90,0.7131455235769302
36,100,0.7098490142629643
36,110,0.4173214552665172
36,120,0.44130916999174374
36,130,0.31512825469137695
36,140,0.6187595405071633
36,150,0.16426601952712616
36,160,0.14428531089616392
36,170,0.1306246351795437
36,180,0.1725578151701157
36,190,0.2970283482923719
36,200,0.2688516557141085
36,210,0.27992035135060434
36,220,0.23272652900674373
36,230,1.6830903022437838
36,240,2.1818806396636248
36,250,0.3784940292463901
36,260,0.23578485701492014
36,270,0.20715983028662954
36,280,0.7971626183536085
36,290,0.42997971941183266
36,300,2.307747530021942
36,310,0.7359183767847721
36,320,0.6692557484138106
36,330,0.14206599760324679
36,340,0.08908209577551673
36,350,0.04533025113406808
36,360,0.07519323457416682
36,370,0.06293204166074595
36,380,0.057527072389707
36,390,0.09428272714595565
36,400,0.051960432765785214
36,410,0.05373205270053916
36,420,0.041928651946854245
36,430,0.0742495545180688
36,440,0.12376095220645311
36,450,0.28479518060686715
36,460,0.1982185933036007
36,470,0.1433555750933735
36,480,0.14024305916571222
36,490,0.07510432660673416
36,500,0.13292853343571664
36,510,0.04913387813676451
36,520,0.04187962119761579
36,530,0.03474043525475423
36,540,0.03219498891637862
36,550,0.029906231654219795
36,560,0.028732578035928213
36,570,0.026627327243122778
36,580,0.026380188037578023
36,590,0.025565448878772656
36,600,0.02396852957975426
36,610,0.023161492190393318
36,620,0.02285025120629669
36,630,0.02223160226755283
36,640,0.021493316413323527
36,650,0.02089384230963276
36,660,0.020638015246987607
36,670,0.01995494207207571
36,680,0.019544580901253994
36,690,0.019183856556193035
36,700,0.01862519007467256
36,710,0.018203924939008687
36,720,0.01791829061348338
36,730,0.017579704952197517
36,740,0.017302170234323455
36,750,0.016876891141492933
36,760,0.01640417286541407
36,770,0.016388959873658848
36,780,0.01591483616625311
36,790,0.01582042068459799
36,800,0.015455798904273621
36,810,0.015189335035081797
36,820,0.015090393683969694
36,830,0.01485646529353346
36,840,0.01454203351158867
36,850,0.014294436341488748
36,860,0.014132509477349231
36,870,0.01389741467761052
36,880,0.013589117421552999
36,890,0.013561460894706556
36,900,0.013234683802210157
36,910,0.013260753283006466
36,920,0.013042768337356847
36,930,0.012764007137899824
36,940,0.012637283861138826
36,950,0.012528722359128608
36,960,0.012401154381169732
36,970,0.012181489577045568
36,980,0.01207122141000383
36,990,0.011921015793170398
37,10,1.4960205438708796
37,20,0.46151250323878124
37,30,0.36918497356186464
37,40,0.3233142456937621
37,50,0.47767746075022544
37,60,1.903534349942504
37,70,0.9040151755197456
37,80,1.5518679961874504
37,90,0.38340465643260657
37,100,0.9040156200033067
37,110,2.3234281999309214
37,120,0.5754265191677543
37,130,0.42249380947279036
37,140,0.09554464691419184
37,150,0.18624403167644132
37,160,15.156175684150952
37,170,0.25065575584903854
37,180,0.12312253726509681
37,190,0.17400021686353462
37,200,0.16744284121128494
37,210,0.16853885719125827
37,220,0.24734234958767587
37,230,0.16287824649863225
37,240,0.4857419223780468
37,250,0.18425388322995673
37,260,0.39955331998031696
37,270,0.16648759237636312
37,280,0.2891383349955534
37,290,0.48000506699219514
37,300,1.8918296392562706
37,310,0.7894753666612964
37,320,3.5858982674161766
37,330,0.2851445783891293
37,340,0.09608194129395731
37,350,0.07960863211442515
37,360,0.07940026370256703
37,370,0.06925038301119901
37,380,0.060100584322153594
37,390,0.09407842341868644
37,400,0.06138279141199021
37,410,0.0562452922281409
37,420,0.04500300627885423
37,430,0.04146934596782614
37,440,0.05344714244470694
37,450,0.15989836123520007
37,460,0.3344797536515287
37,470,0.4150671419993479
37,480,0.17550274106081787
37,490,0.1225561548112708
37,500,0.05533235318733176
37,510,0.18553747199945292
37,520,0.04173465208623384
37,530,0.03627825720764477
37,540,0.03217920768427973
37,550,0.030772926340461026
37,560,0.02874840723521288
37,570,0.0273214077435302
37,580,0.026262343163274693
37,590,0.025130495625136362
37,600,0.024536343754988366
37,610,0.0239076861725529
37,620,0.02299204900269025
37,630,0.022241110142040554
37,640,0.021818310704579957
37,650,0.021319578091816282
37,660,0.020571306771799414
37,670,0.019742892212626373
37,680,0.019524440050711078
37,690,0.019160187451294775
37,700,0.01877960238316767
37,710,0.018443575036330984
37,720,0.017686974469022232
37,730,0.017554871556413332
37,740,0.017134557515952054
37,750,0.01675007403090234
37,760,0.016635570119882814
37,770,0.016147659628096278
37,780,0.01614649813186375
37,790,0.015890004116281276
37,800,0.015319680255032608
37,810,0.01503861040141885
37,820,0.014944281236051182
37,830,0.01491940662479152
37,840,0.014536759898930995
37,850,0.014435771273468845
37,860,0.014203622531461235
37,870,0.013854205834995525
37,880,0.013813181024779908
37,890,0.013546284153953536
37,900,0.013359671349633118
37,910,0.01321767119155659
37,920,0.012863111779282121
37,930,0.012744992413438183
37,940,0.012738190754424394
37,950,0.012545603696345609
37,960,0.012416430092088149
37,970,0.012302139034581216
37,980,0.012101308340506378
37,990,0.01192588242826531
38,10,1.4718537770573858
38,20,0.4797162748936268
38,30,0.3674394962256411
38,40,0.3426819666454417
38,50,0.48530677811253753
38,60,2.767848954903007
38,70,0.9608463771231257
38,80,1.3893424595987636
38,90,8.402699972394068
38,100,0.8925261610819302
38,110,0.8646128085298965
38,120,0.4147893515136225
38,130,0.3741626486665206
38,140,0.6071437411541147
38,150,0.1909462142157814
38,160,0.2505242915997741
38,170,0.13212910151150226
38,180,0.19837945801981505
38,190,0.17829537716629318
38,200,0.32373419856712715
38,210,0.28698026459661463
38,220,0.21277686777576577
38,230,0.44118110315150005
38,240,0.16412628913031746
38,250,0.2738234362968939
38,260,0.24002653188759382
38,270,0.27685038862967914
38,280,0.23654983903398374
38,290,0.2572328124648138
38,300,0.7146090078011813
38,310,4.61172690826217
38,320,1.5336814781086172
38,330,0.2731293298294801
38,340,0.0908266245693845
38,350,0.10502599656647682
38,360,0.038917125642967676
38,370,0.07585384919384097
38,380,0.0719401274555942
38,390,0.053735587969949705
38,400,0.06962439767743689
38,410,0.05556958546115709
38,420,0.046418676803661185
38,430,0.04104824597783718
38,440,0.05039883334889694
38,450,0.07194489939754689
38,460,0.22824368774365666
38,470,0.3847428478689352
38,480,1.9105926648905758
38,490,0.3658873117626804
38,500,0.19678764995889608
38,510,0.04959778426061323
38,520,0.04512043441273761
38,530,0.04350889964910287
38,540,0.03525643103330367
38,550,0.032698981133560956
38,560,0.030457049351895193
38,570,0.028018891248038358
38,580,0.027123881934265626
38,590,0.026756167817776344
38,600,0.02482576698814576
38,610,0.02420683561665804
38,620,0.023082623787029632
38,630,0.02250231989808782
38,640,0.021797909035559115
38,650,0.020985052946231875
38,660,0.020652684478594807
38,670,0.020376248736297953
38,680,0.01992207250944844
38,690,0.019167734856218033
38,700,0.018878903790930934
38,710,0.018587554067472922
38,720,0.018015259814596618
38,730,0.017858899675537998
38,740,0.017432322623189833
38,750,0.017203813761135223
38,760,0.01681539010489619
38,770,0.016428591851802565
38,780,0.016150708682660664
38,790,0.015671709801656775
38,800,0.015627778366278378
38,810,0.015331225963866046
38,820,0.01514754911058347
38,830,0.014973805074092184
38,840,0.01452056533324253
38,850,0.014450705068114189
38,860,0.014201536920666058
38,870,0.014024318091943044
38,880,0.013815273125827865
38,890,0.013553212788508517
38,900,0.013380766353598972
38,910,0.013229939509917799
38,920,0.0130499049677546
38,930,0.012903795773455684
38,940,0.012728769347880586
38,950,0.012581626641861021
38,960,0.01228100226136064
38,970,0.012172594419546101
38,980,0.012047454895025567
38,990,0.012008341554903268
39,10,1.4772655398662682
39,20,0.4961733942147051
